codigo;data_publicacao;titulo;palavra;fonte;url;palavras;meio;data_investimento
2493520;24/01/2025 00:00;Viracopos recebe novos equipamentos para inspeção de segurança;inaugurou;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/viracopos-recebe-novos-equipamentos-para-inspec-o-de-seguranca-1.2030362;inaugurou;Portais;12/02/2025 09:28
2493565;24/01/2025 00:00;Viracopos recebe novos equipamentos para inspeção de segurança;inaugurou;Valor Econômico;https://valor.globo.com/brasil/noticia/2025/01/24/viracopos-recebe-novos-equipamentos-para-inspecao-de-seguranca.ghtml;inaugurou;Portais;12/02/2025 09:28
2493331;24/01/2025 00:00;Passageiro de voo internacional terá de passar por escâner corporal em Viracopos (SP);inaugura, inauguração;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/01/passageiro-de-voo-internacional-tera-de-passar-por-escaner-corporal-em-viracopos-sp.shtml;inaugura, inauguração;Portais;12/02/2025 09:30
2493236;24/01/2025 00:00;BNDES disponibiliza mais R$ 4,8 bilhões para Plano Safra 2024/25;ampliação, aquisição, inovação, investimento, investir;Estadão;https://agro.estadao.com.br/economia/bndes-disponibiliza-mais-r-48-bilhoes-para-plano-safra-2024-25;ampliação, aquisição, inovação, investimento, investir;Portais;12/02/2025 09:30
2493265;24/01/2025 00:00;Einstein será centro de referência do Brasil em pesquisa mundial sobre Síndrome de Down;financiamento;Estadão;https://www.estadao.com.br/cultura/gilberto-amendola/einstein-sera-centro-de-referencia-do-brasil-em-pesquisa-mundial-sobre-sindrome-de-down/;financiamento;Portais;12/02/2025 09:31
2493755;25/01/2025 00:00;Unimed Jundiaí amplia laboratórios com unidade no Eloy Chaves;abertura, ampliar, inaugura, inauguração, inovação;O Vale;https://sampi.net.br/ovale/noticias/2880796/jundiai/2025/01/unimed-jundiai-amplia-laboratorios-com-unidade-no-eloy-chaves;abertura, ampliar, inaugura, inauguração, inovação;Portais;12/02/2025 09:33
2493703;25/01/2025 00:00;Pista expressa da Via Dutra será fechada em São José por 3 dias;ampliação;O Vale;https://sampi.net.br/ovale/noticias/2880773/vale-do-paraiba/2025/01/pista-expressa-da-via-dutra-sera-fechada-em-sao-jose-por-3-dias;ampliação;Portais;12/02/2025 09:33
2493753;25/01/2025 00:00;Restauração do Mercadão é entregue na semana do aniversário de SP;instalação, investimento, revitalização;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/restaurac-o-do-mercad-o-e-entregue-na-semana-do-aniversario-de-sp-1.2030559;instalação, investimento, revitalização;Portais;12/02/2025 09:33
2493819;25/01/2025 00:00;Novo anexo da Sala São Paulo inaugura com vocação para instrumental e MPB;inaugura, inauguração, abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/ilustrada/2025/01/novo-anexo-da-sala-sao-paulo-inaugura-com-vocacao-para-instrumental-e-mpb.shtml;inaugura, inauguração, abrir;Portais;12/02/2025 09:34
2493996;26/01/2025 00:00;Viracopos inaugura área exclusiva para agilizar e-commerce;ampliação, expansão;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2880330/campinas/2025/01/viracopos-inaugura-area-exclusiva-para-agilizar-ecommerce;ampliação, expansão;Portais;12/02/2025 09:42
2493877;26/01/2025 00:00;Conheça novo restaurante coreano escondido em loja de k-beauty em SP;abrir;Folha de S. Paulo;https://www1.folha.uol.com.br/blogs/k-cultura/2025/01/conheca-novo-restaurante-coreano-escondido-em-loja-de-k-beauty-em-sp.shtml;abrir;Portais;12/02/2025 11:28
2493997;26/01/2025 00:00;Viracopos inaugura área exclusiva para agilizar e-commerce;ampliação, expansão;O Vale;https://sampi.net.br/ovale/noticias/2880330/campinas/2025/01/viracopos-inaugura-area-exclusiva-para-agilizar-ecommerce;ampliação, expansão;Portais;12/02/2025 11:29
2494397;27/01/2025 00:00;São Paulo: Estação Varginha é parcialmente inaugurada na zona sul;construção;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/s-o-paulo-estac-o-varginha-e-parcialmente-inaugurada-na-zona-sul-1.2031033;construção, inaugura, inauguração, investimentos, revitalização;Portais;12/02/2025 11:45
2494264;27/01/2025 00:00;Com dez anos de atraso, governo inaugura estação de trem inacabada na zona sul de SP;inaugura;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/01/com-dez-anos-de-atraso-governo-inaugura-estacao-de-trem-inacabada-na-zona-sul-de-sp.shtml;inaugura, inauguração;Portais;12/02/2025 11:49
2494240;27/01/2025 00:00;Estação Varginha é inaugurada após 10 anos de atraso.;ampliação;Estadão;https://mobilidade.estadao.com.br/mobilidade-para-que/estacao-varginha-da-linha-9-esmeralda-e-inaugurada-apos-10-anos-de-atraso/;ampliação, construção, empreendimento, expansão, inaugurou;Portais;12/02/2025 11:49
2494223;27/01/2025 00:00;Berçário Dona Nina inaugura nova unidade no bairro São Joaquim;aquisição, expansão, inaugura, inauguração, investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2880950/franca-e-regiao/2025/01/bercario-dona-nina-inaugura-nova-unidade-no-bairro-sao-joaquim;aquisição, expansão, inaugura, inauguração, investimento;Portais;12/02/2025 11:59
2499443;07/02/2025 00:00;Comgás instala postos de gás para caminhões em três grandes empresas do Brasil;abertura;Estadão;https://estradao.estadao.com.br/caminhoes/comgas-instala-postos-de-gas-para-caminhoes-em-tres-grandes-empresas-do-brasil/;abertura, expandir, expansão, inaugurou;Portais;12/02/2025 16:13
2496673;01/02/2025 00:00;Aeroporto de S.José é escolhido para vertiporto de 'carro voador';implantação, inovação;O Vale;https://sampi.net.br/ovale/noticias/2882189/economia/2025/02/aeroporto-de-sjose-e-escolhido-para-vertiporto-de-carro-voador;implantação, inovação;Portais;12/02/2025 17:47
2496006;30/01/2025 00:00;Após novo Masp, Metro Arquitetos vai transformar esquina da Haddock Lobo;desenvolver;Folha de S. Paulo;https://www1.folha.uol.com.br/colunas/monicabergamo/2025/01/apos-novo-masp-metro-arquitetos-vai-transformar-esquina-da-haddock-lobo.shtml;desenvolver;Portais;12/02/2025 17:48
2494381;27/01/2025 00:00;BNDES aprova R$ 2,1 bi para exportação de 16 aviões da Embraer para a Republic Airways, dos EUA;aquisição, financiamento, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/bndes-aprova-r-2-1-bi-para-exportac-o-de-16-avi-es-da-embraer-para-a-republic-airways-dos-eua-1.2031009;aquisição, financiamento, investimento;Portais;12/02/2025 17:50
2494302;27/01/2025 00:00;BNDES aprova R$ 2,1 bi para Embraer exportar 16 aviões aos EUA;financiamento, investimento;O Vale;https://sampi.net.br/ovale/noticias/2881021/vale-do-paraiba/2025/01/bndes-aprova-r-21-bi-para-embraer-exportar-16-avioes-aos-eua;financiamento, investimento;Portais;12/02/2025 17:50
2492220;22/01/2025 00:00;CPFL capta R$ 800 mi com BNDES para implantar medidores inteligentes em SP, MG e PR;financiamento;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/01/22/cpfl-capta-r-800-mi-com-bndes-para-implantar-medidores-inteligentes-em-sp-mg-e-pr.ghtml;financiamento;Portais;12/02/2025 17:52
2492221;22/01/2025 00:00;CPFL obtém R$ 800 milhões do BNDES para implantar medidores inteligentes;aquisição, inovação;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/cpfl-obtem-r-800-milh-es-do-bndes-para-implantar-medidores-inteligentes-1.2029618;aquisição, inovação;Portais;12/02/2025 17:53
2492207;22/01/2025 00:00;BNDES aprova R$ 800 milhões para CPFL digitalizar medidores de energia;aquisição;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/01/bndes-aprova-r-800-milhoes-para-cpfl-digitalizar-medidores-de-energia.shtml;aquisição, compra, desenvolver, financiamento, implantação, inovação, instalação, investimentos;Portais;12/02/2025 17:53
2501193;12/02/2025 00:00;Embraer e BNDES assinam carta de financiamento de até 16 aeronaves para a Republic Airways;financiamento, inovação;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/embraer-e-bndes-assinam-carta-de-financiamento-de-ate-16-aeronaves-para-a-republic-airways-1.2035792;financiamento, inovação;Portais;12/02/2025 17:54
2494225;27/01/2025 00:00;BNDES aprova R$ 2,1 bi para exportação de 16 aviões da Embraer para a Republic Airways, dos EUA;aquisição, financiamento, investimento;Estadão;https://www.estadao.com.br/economia/bndes-aprova-exportacao-avioes-embraer-republic-airways-eua/;aquisição, financiamento, investimento;Portais;12/02/2025 17:57
2494081;27/01/2025 00:00;Governo programa 15 leilões de rodovias e contratos de R$ 161 bi;investimentos;Valor Econômico;https://valor.globo.com/brasil/noticia/2025/01/27/governo-programa-15-leiloes-de-rodovias-e-contratos-de-r-161-bi.ghtml;investimentos;Portais;12/02/2025 17:57
2494224;27/01/2025 00:00;JBS adquire 50% do controle da Mantiqueira Brasil e entra no mercado de ovos;aquisição, expansão, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/jbs-adquire-50-do-controle-da-mantiqueira-brasil-e-entra-no-mercado-de-ovos-1.2030918;aquisição, expansão, investimento;Portais;13/02/2025 12:10
2494143;27/01/2025 00:00;"Aeromóvel para aeroporto de Guarulhos entra em fase de pré-operação; veja como funciona";abertura, inaugura, inauguração, instalação;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/01/aeromovel-para-aeroporto-de-guarulhos-entra-em-fase-de-pre-operacao-veja-como-funciona.shtml;abertura, inaugura, inauguração, instalação;Portais;13/02/2025 12:14
2494144;27/01/2025 00:00;JBS adquire 50% do controle da Mantiqueira Brasil e entra no mercado de ovos;aquisição, expansão, investimento;Estadão;https://www.estadao.com.br/economia/negocios/jbs-adquire-controle-mantiqueira-brasil-mercado-ovos/;aquisição, expansão, investimento;Portais;13/02/2025 12:23
2494449;27/01/2025 00:00;Clube privado de luxo inaugura bar inspirado em Nova York dentro de restaurante do chef Alex Atala;construção;Estadão;https://www.estadao.com.br/cultura/gilberto-amendola/clube-privado-de-luxo-inaugura-bar-inspirado-em-nova-york-dentro-de-restaurante-do-chef-alex-atala/;construção, inaugura, inauguração;Portais;13/02/2025 12:29
2494843;28/01/2025 00:00;GWM anuncia abertura de 700 vagas em fábrica de Iracemápolis;abertura, ampliar, inaugura, inauguração;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2881316/cidade/2025/01/gwm-anuncia-abertura-de-700-vagas-em-fabrica-de-iracemapolis;abertura, ampliar, inaugura, inauguração;Portais;13/02/2025 12:48
2494844;28/01/2025 00:00;GWM anuncia abertura de 700 vagas em fábrica de Iracemápolis;abertura, ampliar, inaugura, inauguração;O Vale;https://sampi.net.br/ovale/noticias/2881316/cidade/2025/01/gwm-anuncia-abertura-de-700-vagas-em-fabrica-de-iracemapolis;abertura, ampliar, inaugura, inauguração;Portais;13/02/2025 12:48
2494743;28/01/2025 00:00;"Hospital Vila Nova Star inaugura no dia 10 de fevereiro um novo serviço de pediatria; conheça";inaugura;Estadão;https://www.estadao.com.br/cultura/gilberto-amendola/hospital-vila-nova-star-inaugura-no-dia-10-de-fevereiro-um-novo-servico-de-pediatria-conheca/;inaugura;Portais;13/02/2025 12:48
2494952;28/01/2025 00:00;Empresa de internet Vero prevê investir R$ 150 milhões em inovação em 2025;inovação, investir;Estadão;https://www.estadao.com.br/economia/coluna-do-broad/empresa-de-internet-vero-preve-investir-r-150-milhoes-em-inovacao-em-2025/;inovação, investir;Portais;13/02/2025 12:58
2494767;28/01/2025 00:00;Privatizada, Sabesp quer universalizar saneamento em quatro anos;investimento, investir, revitalização;Folha de S. Paulo;https://www1.folha.uol.com.br/colunas/painelsa/2025/01/privatizada-sabesp-quer-universalizar-saneamento-em-quatro-anos.shtml;investimento, investir, revitalização;Portais;13/02/2025 15:26
2494475;28/01/2025 00:00;Centro Histórico de Santos ganha bar onde drinques e comidinhas dividem a atenção;abre;A Tribuna;https://www.atribuna.com.br/variedades/boa-mesa/centro-historico-de-santos-ganha-bar-onde-drinques-e-comidinhas-dividem-a-atenc-o-1.449048;abre;Portais;13/02/2025 15:30
2494527;28/01/2025 00:00;Dona de Pringles e Sucrilhos eleva investimentos no Brasil;investimento;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/01/28/dona-de-pringles-e-sucrilhos-eleva-investimentos-no-brasil.ghtml;investimento;Portais;13/02/2025 15:39
2495499;29/01/2025 00:00;Farma Conde e MCG buscam medicamentos inovadores em Dubai;inovação, investimentos;O Vale;https://sampi.net.br/ovale/noticias/2881617/vale-do-paraiba/2025/01/farma-conde-e-mcg-buscam-medicamentos-inovadores-em-dubai;inovação, investimentos;Portais;13/02/2025 15:40
2495484;29/01/2025 00:00;Incorporadora Melnick terá primeiro projeto em São Paulo, com Even;empreendimento;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/01/29/incorporadora-melnick-ter-primeiro-projeto-em-so-paulo-com-even.ghtml;empreendimento;Portais;13/02/2025 15:40
2495822;30/01/2025 00:00;GM prepara novo investimento bilionário e lançamentos no Brasil;expansão, investimento, investimentos;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2881722/vale-do-paraiba/2025/01/gm-prepara-novo-investimento-bilionario-e-lancamentos-no-brasil;expansão, investimento, investimentos;Portais;13/02/2025 15:49
2495823;30/01/2025 00:00;GM prepara novo investimento bilionário e lançamentos no Brasil;expansão, investimento, investimentos;O Vale;https://sampi.net.br/ovale/noticias/2881722/vale-do-paraiba/2025/01/gm-prepara-novo-investimento-bilionario-e-lancamentos-no-brasil;expansão, investimento, investimentos;Portais;13/02/2025 15:50
2495778;30/01/2025 00:00;USP vai investir mais de R$ 1,2 milhões em curso da Esalq;investimento;O Vale;https://sampi.net.br/ovale/noticias/2881712/cidade/2025/01/usp-vai-investir-mais-de-r-12-milhoes-em-curso-da-esalq;investimento;Portais;13/02/2025 15:52
2495935;30/01/2025 00:00;Centro de Viticultura e Enologia é propulsor de inovação;inaugurou, inovação, investimento;O Vale;https://sampi.net.br/ovale/noticias/2881734/festa-da-uva/2025/01/centro-de-viticultura-e-enologia-e-propulsor-de-inovacao;inaugurou, inovação, investimento;Portais;13/02/2025 15:54
2495934;30/01/2025 00:00;Centro de Viticultura e Enologia é propulsor de inovação;inaugurou, inovação, investimento;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2881734/festa-da-uva/2025/01/centro-de-viticultura-e-enologia-e-propulsor-de-inovacao;inaugurou, inovação, investimento;Portais;13/02/2025 15:54
2496046;30/01/2025 00:00;Via Rondon inicia obras marginais no perímetro urbano de Birigui;construção;O Vale;https://sampi.net.br/ovale/noticias/2881790/aracatuba/2025/01/via-rondon-inicia-obras-marginais-no-perimetro-urbano-de-birigui;construção;Portais;13/02/2025 15:59
2496182;31/01/2025 00:00;Após comprar unidade da YPF no Brasil, Usiquímica investirá R$ 120 milhões;compra, investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/01/31/aps-comprar-unidade-da-ypf-no-brasil-usiqumica-investir-r-120-milhes.ghtml;compra, investir;Portais;13/02/2025 17:04
2497267;03/02/2025 00:00;Investimentos da CCR em 2024 somam R$ 7,22 bi, alta de 19,7%;investimentos;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/03/investimentos-da-ccr-em-2024-somam-r-722-bi-alta-de-197percent.ghtml;investimentos;Portais;13/02/2025 17:09
2497815;04/02/2025 00:00;Inovação: Farma Conde e MCG trazem novos medicamentos ao Brasil;ampliar, construção, expansão, inovação, investimento, investimentos;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2882598/brasil-e-mundo/2025/02/inovacao-farma-conde-e-mcg-trazem-novos-medicamentos-ao-brasil;ampliar, construção, expansão, inovação, investimento, investimentos;Portais;13/02/2025 17:10
2497816;04/02/2025 00:00;Inovação: Farma Conde e MCG trazem novos medicamentos ao Brasil;ampliar, construção, expansão, inovação, investimento, investimentos;O Vale;https://sampi.net.br/ovale/noticias/2882598/brasil-e-mundo/2025/02/inovacao-farma-conde-e-mcg-trazem-novos-medicamentos-ao-brasil;ampliar, construção, expansão, inovação, investimento, investimentos;Portais;13/02/2025 17:10
2497906;04/02/2025 00:00;"Escavação de túneis da Linha 6-Laranja deve acabar esta semana; veja cronograma e se haverá extensão";abertura, construir, instalar;Estadão;https://www.estadao.com.br/sao-paulo/escavacao-de-tuneis-da-linha-6-laranja-deve-acabar-esta-semana-veja-cronograma-e-se-havera-extensao-nprm/;abertura, construir, instalar;Portais;13/02/2025 17:11
2497905;04/02/2025 00:00;"Obras para ampliar Linha 4-Amarela do metrô devem começar até março; veja onde serão novas estações";expansão, investimento, investimentos;Estadão;https://www.estadao.com.br/sao-paulo/obras-de-extensao-da-linha-4-amarela-devem-comecar-ate-marco-veja-onde-serao-duas-novas-estacoes/;expansão, investimento, investimentos;Portais;13/02/2025 17:15
2497710;04/02/2025 00:00;Tatuzão encerra escavação do trecho norte da Linha 6-Laranja do metrô;abertura, construção, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/tatuz-o-encerra-escavac-o-do-trecho-norte-da-linha-6-laranja-do-metro-1.2033332;abertura, construção, investimento;Portais;13/02/2025 17:25
2501751;13/02/2025 00:00;Linha 4-Amarela: quando ficará pronta extensão até Taboão?;construção, expansão, inaugura, inauguração, investir;Estadão;https://mobilidade.estadao.com.br/mobilidade-para-que/linha-4-amarela-do-metro-de-sp-quando-ficara-pronta-extensao-ate-taboao-da-serra/;construção, expansão, inaugura, inauguração, investir;Portais;14/02/2025 11:05
2498449;05/02/2025 00:00;Aeroporto de SJC opera 3 mil ton de carga desde retomada dos voos;ampliação;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2882942/vale-do-paraiba/2025/02/aeroporto-de-sjc-opera-3-mil-ton-de-carga-desde-retomada-dos-voos;ampliação;Portais;14/02/2025 12:20
2498460;05/02/2025 00:00;Aeroporto de SJC opera 3 mil ton de carga desde retomada dos voos;ampliação;O Vale;https://sampi.net.br/ovale/noticias/2882942/vale-do-paraiba/2025/02/aeroporto-de-sjc-opera-3-mil-ton-de-carga-desde-retomada-dos-voos;ampliação;Portais;14/02/2025 12:20
2498150;05/02/2025 00:00;Embraer anuncia contrato de US$ 7 bi com Flexjet, para 182 jatos;compra;O Vale;https://sampi.net.br/ovale/noticias/2882815/economia/2025/02/embraer-anuncia-contrato-de-us-7-bi-com-flexjet-para-182-jatos;compra;Portais;14/02/2025 12:22
2498149;05/02/2025 00:00;Embraer anuncia contrato de US$ 7 bi com Flexjet, para 182 jatos;compra;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2882815/vale-do-paraiba/2025/02/embraer-anuncia-contrato-de-us-7-bi-com-flexjet-para-182-jatos;compra;Portais;14/02/2025 12:22
2498172;05/02/2025 00:00;Embraer recebe maior encomenda de jatos executivos da história da empresa;compra, financiamento, investimento;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/embraer-recebe-maior-encomenda-de-jatos-executivos-da-historia-da-empresa.shtml;compra, financiamento, investimento;Portais;14/02/2025 12:22
2498443;05/02/2025 00:00;Com R$ 40 bilhões, Embraer acerta maior venda da história;compra;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2882940/vale-do-paraiba/2025/02/com-r-40-bilhoes-embraer-acerta-maior-venda-da-historia;compra;Portais;14/02/2025 12:23
2498584;05/02/2025 00:00;13 novidades gastronômicas que você precisa conhecer em São Paulo;abre;Estadão;https://www.estadao.com.br/paladar/restaurantes-e-bares/13-novidades-gastronomicas-que-voce-precisa-conhecer-em-sao-paulo/;abre, inaugurou, abrir;Portais;14/02/2025 14:54
2502809;16/02/2025 00:00;Hospital Unimed Bauru investe em microscópio para neurocirurgias;adquirir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2885145/bauru-e-regiao/2025/02/hospital-unimed-bauru-investe-em-microscopio-para-neurocirurgias-;adquirir;Portais;17/02/2025 10:52
2498931;06/02/2025 00:00;Onde comer bem em SP? 5 novidades que valem a visita;inaugurou;Estadão;https://www.estadao.com.br/web-stories/paladar/onde-comer-bem-sp-novidades/;inaugurou, abrir;Portais;17/02/2025 11:28
2498777;06/02/2025 00:00;"Metrô recebe aval para contratação de projeto de nova linha; veja onde serão as estações";abertura, construção, investimento;Diário da Região/São José do Rio Preto;https://www.diariodaregiao.com.br/agencia/metro-recebe-aval-para-contratac-o-de-projeto-de-nova-linha-veja-onde-ser-o-as-estac-es-1.2034113;abertura, construção, investimento;Portais;17/02/2025 11:42
2498689;06/02/2025 00:00;Com R$ 40 bilhões, Embraer acerta maior venda da história;compra;O Vale;https://sampi.net.br/ovale/noticias/2882940/vale-do-paraiba/2025/02/com-r-40-bilhoes-embraer-acerta-maior-venda-da-historia;compra;Portais;17/02/2025 11:45
2498805;06/02/2025 00:00;Esalq assume presidência do Hub da UNAI para erradicar a pobreza;investir;O Vale;https://sampi.net.br/ovale/noticias/2883108/cidade/2025/02/esalq-assume-presidencia-do-hub-da-unai-para-erradicar-a-pobreza;investir;Portais;17/02/2025 11:45
2498899;06/02/2025 00:00;Novidades gastronômicas;inaugura;Estadão;https://www.estadao.com.br/web-stories/paladar/5-restaurantes-novos-de-sao-paulo-que-voce-precisa-conhecer/;inaugura;Portais;17/02/2025 11:46
2499427;07/02/2025 00:00;Gins, cervejas, bitters e mais: onde provar versões sem álcool em São Paulo?;inaugurou;Estadão;https://www.estadao.com.br/paladar/radar/onde-provar-versoes-sem-alcool-sao-paulo/;inaugurou;Portais;17/02/2025 11:57
2499202;07/02/2025 00:00;Ultrapar pretende investir até R$ 2,54 bilhões em 2025;expansão, investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/07/ultrapar-pretende-investir-at-r-254-bilhes-em-2025.ghtml;expansão, investir;Portais;17/02/2025 12:01
2499296;07/02/2025 00:00;Minerva investe em fundo da Upload e tem R$ 300 milhões para tecnologia;expansão, inovação, investimentos;Pipeline Valor Online;https://pipelinevalor.globo.com/startups/noticia/minerva-investe-em-fundo-da-upload-e-tem-r-300-milhoes-para-tecnologia.ghtml;expansão, inovação, investimentos;Portais;17/02/2025 12:02
2499666;08/02/2025 00:00;Show da banda Conexão 80 vai ser neste sábado;inaugura;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2883579/cultura/2025/02/show-da-banda-conexao-80-vai-ser-neste-sabado;inaugura, inauguração;Portais;17/02/2025 12:13
2499995;09/02/2025 00:00;Nova etapa das obras do Complexo Botucatu começa nesta segunda;ampliar;O Vale;https://sampi.net.br/ovale/noticias/2883731/regional/2025/02/nova-etapa-das-obras-do-complexo-botucatu-comeca-nesta-segunda;ampliar;Portais;17/02/2025 12:22
2500292;10/02/2025 00:00;Nubank terá sala VIP no Aeroporto de Guarulhos para clientes de alta renda;ampliar, construiu, inaugura, inauguração;Estadão;https://www.estadao.com.br/economia/nubank-sala-vip-aeroporto-guarulhos-clientes-alta-renda/;ampliar, construiu, inaugura, inauguração;Portais;17/02/2025 14:18
2500373;10/02/2025 00:00;Tauste de Taubaté será 24h, com 40 lojas e 575 empregos;empreendimento, expansão, abrir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2883937/vale-do-paraiba/2025/02/tauste-de-taubate-sera-24h-com-40-lojas-e-575-empregos;empreendimento, expansão, abrir;Portais;17/02/2025 14:23
2500374;10/02/2025 00:00;Tauste de Taubaté será 24h, com 40 lojas e 575 empregos;empreendimento, expansão, abrir;O Vale;https://sampi.net.br/ovale/noticias/2883937/vale-do-paraiba/2025/02/tauste-de-taubate-sera-24h-com-40-lojas-e-575-empregos;empreendimento, expansão, abrir;Portais;17/02/2025 14:23
2500561;11/02/2025 00:00;Com a KARG, Allos terá a terceira maior rede de eletropostos do país;compra;Pipeline Valor Online;https://pipelinevalor.globo.com/negocios/noticia/com-a-karg-allos-tera-a-terceira-maior-rede-de-eletropostos-do-pais.ghtml;compra;Portais;17/02/2025 14:30
2500681;11/02/2025 00:00;CCR interdita tráfego na Dutra por obra na passarela em São José;instalação, instalar;O Vale;https://sampi.net.br/ovale/noticias/2884070/vale-do-paraiba/2025/02/ccr-interdita-trafego-na-dutra-por-obra-na-passarela-em-sao-jose;instalação, instalar;Portais;17/02/2025 14:34
2500628;11/02/2025 00:00;Hipermercado Tauste vai ter 40 lojas de apoio em Taubaté;empreendimento, expansão, abrir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2884043/vale-do-paraiba/2025/02/hipermercado-tauste-vai-ter-40-lojas-de-apoio-em-taubate;empreendimento, expansão, abrir;Portais;17/02/2025 14:39
2501313;12/02/2025 00:00;Embraer pretende fazer investimento de R$ 20 bilhões no Brasil até 2030;comprar, desenvolver, expandir, investimento, investimentos, investir;Folha de S. Paulo;https://www1.folha.uol.com.br/mercado/2025/02/embraer-pretende-fazer-investimento-de-r-20-bilhoes-no-brasil-ate-2030.shtml;comprar, desenvolver, expandir, investimento, investimentos, investir;Portais;17/02/2025 14:44
2502649;15/02/2025 00:00;"Estação da linha 6 do metrô na zona oeste de SP já tem trilhos e escadas rolantes; veja imagens";construção, instalação;Folha de S. Paulo;https://www1.folha.uol.com.br/cotidiano/2025/02/estacao-da-linha-6-do-metro-na-zona-oeste-de-sp-ja-tem-trilhos-e-escadas-rolantes-veja-imagens.shtml;construção, instalação;Portais;17/02/2025 15:09
2501253;12/02/2025 00:00;Conheça o Kureiji, mais novo (e louco!) restaurante japonês;inovação;Estadão;https://www.estadao.com.br/web-stories/paladar/conheca-o-kureiji-mais-novo-e-louco-restaurante-japones/;inovação;Portais;17/02/2025 15:11
2501179;12/02/2025 00:00;Embraer prevê R$ 20 bilhões em novos investimentos até 2030, diz CEO;ampliou, financiamento, inovação, investir;Estadão;https://www.estadao.com.br/economia/negocios/embraer-novos-investimentos-2030-ceo/;ampliou, financiamento, inovação, investir;Portais;17/02/2025 15:11
2501167;12/02/2025 00:00;Embraer anuncia R$ 20 bilhões em novos investimentos até 2030;ampliar, desenvolver, inovação, investimentos, investir;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2884339/vale-do-paraiba/2025/02/embraer-anuncia-r-20-bilhoes-em-novos-investimentos-ate-2030;ampliar, desenvolver, inovação, investimentos, investir;Portais;17/02/2025 15:12
2501162;12/02/2025 00:00;Embraer planeja investir R$ 20 bilhões adicionais no Brasil, até 2030;investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/12/embraer-planeja-investir-r-20-bilhoes-adicionais-no-brasil-ate-2030.ghtml;investir;Portais;17/02/2025 15:12
2501784;13/02/2025 00:00;Novo posto de coleta da Unimed Franca tem data para inauguração;inaugura, inauguração;O Vale;https://sampi.net.br/ovale/noticias/2884546/franca-e-regiao/2025/02/novo-posto-de-coleta-da-unimed-franca-tem-data-para-inauguracao;inaugura, inauguração;Portais;17/02/2025 15:19
2501519;13/02/2025 00:00;Embraer planeja investir R$ 20 bi até 2030 no Brasil;investir;Valor Econômico;https://valor.globo.com/empresas/noticia/2025/02/13/embraer-planeja-investir-r-20-bi-ate-2030-no-brasil.ghtml;investir;Portais;17/02/2025 15:19
2501783;13/02/2025 00:00;Novo posto de coleta da Unimed Franca tem data para inauguração;inaugura, inauguração;Jornal da Cidade de Bauru - JCNET;https://sampi.net.br/bauru/noticias/2884546/franca-e-regiao/2025/02/novo-posto-de-coleta-da-unimed-franca-tem-data-para-inauguracao;inaugura, inauguração;Portais;17/02/2025 15:19
